annotation_count,api_path,full_title,header_image_thumbnail_url,header_image_url,id,lyrics,lyrics_owner_id,lyrics_state,path,primary_artist,pyongs_count,song_art_image_thumbnail_url,stats,title,title_with_featured,url
1,/songs/875337,De amor y de casualidad by Jorge Drexler,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,https://images.genius.com/f19228d44d95fd213e213b94e699d234.640x640x1.jpg,875337,"

Tu madre tiene sangre holandesa
Yo tengo el pelo sefardí
Somos la mezcla de tus abuelos
Y tu, mitad de ella y mitad de mí

El padre de tu madre es de Cádiz
Mi padre se escapó de Berlín
Yo vengo de una noche de enero
Tu vienes de una siesta en Madrid

Tu madre vino a aquí desde Suecia
La mía se crió en Libertad
Tu madre y yo somos una mezcla
Igual que tú, de amor y de casualidad
Igual que tú, de amor y de casualidad

Tu madre tiene los ojos claros
Yo un tatarabuelo de Brasil
Yo soy del sur de Montevideo
Y tu mitad de allá y mitad de aquí

En este mundo tan separado
No hay que ocultar de donde se es
Pero todos somos de todos lados
Hay que entenderlo de una buena vez

Tu madre se crió en Estocolmo
La mía al sur de Tacuarembó;
Tu madre y yo vinimos al mundo
Igual que tú, porque así lo quiso el amor
Igual que tú, porque así lo quiso el amor

",1549345,complete,/Jorge-drexler-de-amor-y-de-casualidad-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/f19228d44d95fd213e213b94e699d234.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",De amor y de casualidad,De amor y de casualidad,https://genius.com/Jorge-drexler-de-amor-y-de-casualidad-lyrics
1,/songs/1348768,Deseo by Jorge Drexler,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.640x635x1.jpg,1348768,"

Yo soy, tan sólo
Uno de los dos polos;
De esta historia, la mitad

Apenas medio elenco estable;
Una de las dos variables
En esta polaridad:

Más y menos
Y en el otro extremo
De esa línea, estás tú

Mi tormento
Mi fabuloso complemento
Mi fuente de salud

Deseo
Mire donde mire, te veo
Mire donde mire, te veo
Mire donde mire, te veo

Igual que hace millones de siglos
En un microscópico mundo distante, se unieron
Dos células cualquiera

Instinto
Dos seres distintos
Amándose por vez primera

Deseo
Mire donde mire, te veo
Mire donde mire, te veo
Mire donde mire, te veo

Dulce magnetismo:
Dos cargas opuestas
Buscando lo mismo..

",1549345,complete,/Jorge-drexler-deseo-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Deseo,Deseo,https://genius.com/Jorge-drexler-deseo-lyrics
1,/songs/1970248,Deseo - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1970248,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-deseo-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Deseo - Cara B,Deseo - Cara B,https://genius.com/Jorge-drexler-deseo-cara-b-lyrics
0,/songs/3204472,Despedir a los glaciares by Jorge Drexler,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.300x300x1.jpg,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.960x960x1.jpg,3204472,"


 Letra de ""Despedir a los glaciares""[Verso 1]
Una gota rueda sobre el hielo y cuelga sobre el vacío
Por su propio peso acaba por caer dentro del río
El tiempo que todo lo cura, también todo lo derrite
Y vuelve de nuevo el hielo como un pulso que se repite
Y cuando el momento llegue honremos nuestras heridas
Celebremos la belleza que se aleja hacia otras vidas
Y aunque la pena nos hiera que no nos desamparare
Y que encontremos la manera de despedir a los glaciares
Que encontremos la manera de despedir a los glaciares

[Verso 2]
Aprendimos a abrigarnos midiéndonos con el hielo
Y le fuimos dando nombres, dijimos: ""Piedra de cielo""
Y el planeta tiritó siete mil generaciones
Pasando del agua al hielo y del frío a las canciones
Y cuando el momento llegue honremos nuestras heridas
Levantemos nuestras copas por una causa perdida
Y un aleluya recorra las pantallas de los bares
Y encontremos la manera de despedir a los glaciares
Encontremos la manera de despedir a los glaciares
Encontremos la manera de despedir a los glaciares
Que encontremos la manera de despedir a los glaciares

",3848985,complete,/Jorge-drexler-despedir-a-los-glaciares-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/738c67c5bf2a2165ae26c55cb9600507.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Despedir a los glaciares,Despedir a los glaciares,https://genius.com/Jorge-drexler-despedir-a-los-glaciares-lyrics
1,/songs/1143418,Disneylandia by Jorge Drexler,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.640x640x1.jpg,1143418,"

Hijo de inmigrantes rusos casado en Argentina con una pintora judía, se casa por segunda vez con una princesa africana en Méjico
Música hindú contrabandeada por gitanos polacos se vuelve un éxito en el interior de Bolivia
Cebras africanas y canguros australianos en el zoológico de Londres
Momias egipcias y artefactos incas en el Museo de Nueva York
Linternas japonesas y chicles americanos en los bazares coreanos de San Pablo
Imágenes de un volcán en Filipinas salen en la red de televisión de Mozambique

Armenios naturalizados en Chile buscan a sus familiares en Etiopía
Casas prefabricadas canadienses hechas con madera colombiana
Multinacionales japonesas instalan empresas en Hong-Kong y producen con materia prima brasilera para competir en el mercado americano
Literatura griega adaptada para niños chinos de la Comunidad Europea
Relojes suizos falsificados en Paraguay vendidos por camellos en el barrio mejicano de Los Ángeles
Turista francesa fotografiada semidesnuda con su novio árabe en el barrio de Chueca

Pilas americanas alimentan electrodomésticos ingleses en Nueva Guinea
Gasolina árabe alimenta automóviles americanos en África del Sur
Pizza italiana alimenta italianos en Italia
Niños iraquíes huídos de la guerra no obtienen visa en el consulado americano de Egipto para entrar en Disneylandia

",1549345,complete,/Jorge-drexler-disneylandia-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Disneylandia,Disneylandia,https://genius.com/Jorge-drexler-disneylandia-lyrics
1,/songs/1994931,Disneylandia - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1994931,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-disneylandia-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Disneylandia - Cara B,Disneylandia - Cara B,https://genius.com/Jorge-drexler-disneylandia-cara-b-lyrics
1,/songs/1367423,Dom de iludir by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1367423,"

(Caetano Veloso)
Nao me venha falar
Na malicia de toda mulher
Cada um sabe a dor
E a delícia de ser o que é
Não me olha como se a policia
Andasse atras de mim
Cale a boca
E nao cale na boca
Noticia ruim
Voce sabe entender
Voce pode explicar
Tudo bem
Voce esta
Voce e
Voce faz
Voce quer
Voce tem
Voce diz a verdade
E a verdade e o seu dom de iludir
Como pode querer que a mulher
Va vivir sem mentir

",1549345,complete,/Jorge-drexler-dom-de-iludir-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Dom de iludir,Dom de iludir,https://genius.com/Jorge-drexler-dom-de-iludir-lyrics
1,/songs/1937124,Dom de iludir - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1937124,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-dom-de-iludir-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Dom de iludir - Cara B,Dom de iludir - Cara B,https://genius.com/Jorge-drexler-dom-de-iludir-cara-b-lyrics
1,/songs/1284188,Don De Fluir by Jorge Drexler,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.640x635x1.jpg,1284188,"

Los dos parlantes afuera
La música en el balcón
Cayendo por la vereda
En sonoro borbotón

Alguien me acerca un trago
Alguien me quiere hablar
Yo sólo quiero que mires
Mientras te miro girar

Llevás el cabello suelto
Y sandalias en los pies
Tu vestidito violeta
Cabe todo en una nuez

Alguien me hace preguntas
Alguien me ofrece fumar
A todo digo que sí
Con tal de verte bailar

Sólo quiero verte bailar
Sólo quiero verte bailar
Quisiera verte girando, girando
Mirándome mirar

Soy aquel tipo callado
Con aires de intelectual
Que te mira de costado
Sólo por disimular:
""Gracias, pero no, no bailo
Quizás la próxima vez
Tengo torpes las rodillas
Y tú veloces los pies""

Sólo quiero verte bailar
Sólo quiero verte bailar
Quisiera verte girando, girando
Mirándome mirar

Porque bailas
Como quien respira
Con un antiguo don de fluir

",1549345,complete,/Jorge-drexler-don-de-fluir-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",1.0,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Don De Fluir,Don De Fluir,https://genius.com/Jorge-drexler-don-de-fluir-lyrics
1,/songs/1158242,Dos colores (blanco y negro) by Jorge Drexler,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.300x300x1.jpg,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.640x640x1.jpg,1158242,"

Nuestra primera intención era hacerlo en colores
Una acuarela que hablara de nuestros amores

Un colibrí policromo parado en el viento
Una canción arcoiris durando en el tiempo

El director de la banda silbando bajito
Pensaba azules y rojos para el valsecito

Pero ustedes saben señores muy bien como es esto
No nos falló la intención, pero sí el presupuesto

Y en blanco y negro, esta canción
Quedó en blanco y negro, con el corazón

En blanco y negro, nieve y carbón
En blanco y negro, en tecnicolor
Pero en blanco y negro

Fuimos quitando primero de nuestra paleta
Una mirada turquesa de marco violeta

Luego el carmín de las flores encima del piano
Una caída de sol cuando empieza el verano

Todos los tipos de verde de una enredadera
Ya ni quedaban colores para las banderas

Nuestra intención ya no fue más que un viejo recuerdo
Y esta canción al final se quedó en blanco y negro

En blanco y negro, esta canción
Quedó en blanco y negro, con el corazón

En blanco y negro, nieve y carbón
En blanco y negro, en tecnicolor

Pero En blanco y negro, esta canción
Quedó en blanco y negro, con el corazón

En blanco y negro, nieve y carbón
En blanco y negro, en tecnicolor
Pero en blanco y negro

",1549345,complete,/Jorge-drexler-dos-colores-blanco-y-negro-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/ae231f4aaad30926cf47e6ec905aaa7a.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Dos colores (blanco y negro),Dos colores (blanco y negro),https://genius.com/Jorge-drexler-dos-colores-blanco-y-negro-lyrics
1,/songs/1508581,Dove sei? by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1508581,"

(Jorge Drexler Leonor Watling)
Dove sei, bella? Dove vai?
Donde sera que estas ahora
En este instante?
En cual de tus varios mundos distantes?

Cause you come and you go
You go and I wait
I wait and you move
You move and I come

Dove sei, bella? Dove vai?
Sera que sientes en la distancia, mi compania?
Y en cual de tus varias sillas vacias?

Cause you come and you go
You go and I wait
I wait and you move
You move and I come

Dove sei, bella? Dove vai?
Donde sera que estas ahora
En este instante?
En cual de tus varios mundos distantes?

",1549345,complete,/Jorge-drexler-dove-sei-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Dove sei?,Dove sei?,https://genius.com/Jorge-drexler-dove-sei-lyrics
1,/songs/1936427,Dove sei - Cara B by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1936427,"

Si cuando vuelves a casa
Me ves sombrío
Dándole vueltas al vals
Del desconsuelo
Ten compasión de esta falta de luz
Hoy soy una moneda que tiene dos lados de cruz

Y si me notas lejos estando
A tu lado
Como una réplica mala
De lo que yo era
Tómate en broma mi salto mortal
Hoy soy sólo una copia y tu tienes el original

No le hagas caso
A tanto misterio
Vos ya sabés la verdad;
Que no hay nada peor para esta seriedad
Que tomársela en serio

Deja que hable
Tu cercanía
Vos conocés la razón
Y no hay nada peor para este corazón
Que una casa vacía
Deja pasar
Esta falta de fé
Este disco rayado que hoy solo tiene
Cara B

",1549345,complete,/Jorge-drexler-dove-sei-cara-b-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Dove sei - Cara B,Dove sei - Cara B,https://genius.com/Jorge-drexler-dove-sei-cara-b-lyrics
1,/songs/1673647,Durante by Jorge Drexler,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.300x300x1.jpg,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.640x640x1.jpg,1673647,"

En cambio constante
Todo se mueve y deja de ser
Lo que era antes
A marchas forzadas
No hay nada viejo bajo este sol
Todo dura nada

¿Quien quiere ser eterno
Quien quiere ser eterno testigo?
¿Quien quiere estar girando por siempre
Mirando su ombligo?

Historias cruzadas
Cada cual en su propio ajedrez
Su propia jugada
En cambio constante
Nunca no hubo antes
No habrá después
Tan solo durante

¿Quien quiere ser eterno
Quien quiere ser eterno testigo?
¿Quien quiere estar girando por siempre
Mirando su ombligo?

",1549345,complete,/Jorge-drexler-durante-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/0f317436ff8c259aad3d5f83c86c1f1e.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Durante,Durante,https://genius.com/Jorge-drexler-durante-lyrics
1,/songs/1502020,Eco by Jorge Drexler,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.640x635x1.jpg,1502020,"

Esto que estás oyendo
Ya no soy yo
Es el eco, el eco, el eco
De un sentimiento;
Su luz fugaz
Alumbrando desde otro tiempo
Una hoja lejana que lleva y que trae el viento
Yo, sin embargo
Siento que estás aquí
Desafiando las leyes del tiempo
Y de la distancia
Sutil, quizás
Tan real como una fragancia:
Un brevísimo lapso de estado de gracia

Eco, eco
Ocupando de a poco el espacio
De mi abrazo hueco...

Esto que canto ahora
Continuará
Derivando latente en el éter
Eternamente...

Inerte, así
A la espera de aquél oyente
Que despierte a su eco de siglos
De bella durmiente

Eco, eco
Ocupando de a poco el espacio
De mi abrazo hueco...

Esto que estás oyendo
Ya no soy yo...

",1549345,complete,/Jorge-drexler-eco-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/07b8e7557e09a9d12711f209ff774c76.300x298x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Eco,Eco,https://genius.com/Jorge-drexler-eco-lyrics
1,/songs/1022208,Edén by Jorge Drexler,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.1000x1000x1.jpg,1022208,"

Poco fue lo que quedó
De su boca carmesí:
Una foto en Salvador
Tres deseos de Bonfim
Que el invierno desató
Un verso sin terminar
En aquel cuarto de hotel
No paraba de girar
La tristeza en portugués
Diez días de carnaval

Cruzando Avenida Italia
Haciendo dedo hasta el Chuy
Mostrando el sello en la aduana
Diecinueve sin cumplir

Y ella que le preguntaba
Dónde quedaba Uruguay
Ella bailaba y bailaba
Y se reía al hablar
Su acento lo desarmaba

En la ventana sonando
El febrero de Brasil
Entrando en la madrugada
Él la miraba dormir
Y apenas acreditaba

Juntaba plata en invierno
Soñaba con el Edén
Escuchaba a Joao Gilberto
Y sólo pensaba en volver

Garroneaba todo el año
Para el Itapemirim
Y velaba en el armario
Trofeos del Paraíso

",1549345,complete,/Jorge-drexler-eden-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/3347d63fd6107ad4f3ca549efc4f0240.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",Edén,Edén,https://genius.com/Jorge-drexler-eden-lyrics
1,/songs/1340418,El Fuego Y El Combustible by Jorge Drexler,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.640x640x1.jpg,1340418,"

Todas las horas, todos los besos
Cada recuerdo que fuimos echando en el fuego
Un día, tal vez, daran calor
Cada lágrima, cada gota de sudor
Que el tiempo fue evaporando
Sonara un silvato de vapor
Y mas alla, del espectro visible
Abremos sido el fuego y el combustible
Tomo el dolor, tomo el punson de los celos
Lo dejo arder en la llama
Y un día tal vez saldrán de mi
Y esta canción que se dicipa en el viento
Como señales de humo
Busca un cielo en que la leeas tú
Y en uno mas, de los mundos posibles
Abremos sido el fuego y el combustible
Abremos sido el fuego y el combustible
Abremos sido el fuego y el combustible

",1549345,complete,/Jorge-drexler-el-fuego-y-el-combustible-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/55f0b53f0d9ea3d5252558200048c917.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",El Fuego Y El Combustible,El Fuego Y El Combustible,https://genius.com/Jorge-drexler-el-fuego-y-el-combustible-lyrics
1,/songs/1623031,El Monte Y El Río by Jorge Drexler,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg,1623031,"

En mi patria hay un monte
En mi patria hay un río

Ven conmigo, ven
Conmigo ven, conmigo

La noche al monte sube
El hambre baja al río

Ven conmigo, ven
Conmigo ven, conmigo

¿Quiénes son los que sufren?
No sé, pero son míos

Ven conmigo, ven
Conmigo ven, conmigo

No sé, pero me llaman
Y me dicen ""Sufrimos""

Ven conmigo, ven
Conmigo ven, conmigo

Y me dicen: ""Tu pueblo
Tu pueblo desdichado
Entre el monte y el río

Con hambre y con dolores
No quiere luchar solo
Te está esperando, amigo""

En mi patria hay un monte
En mi patria hay un rio

Ven conmigo, ven
Conmigo ven, conmigo

La noche al monte sube
El hambre baja al rio

Ven conmigo, ven
Conmigo ven, conmigo

¿Quiénes son los que sufren?
No sé, pero son míos

Ven conmigo, ven
Conmigo ven, conmigo

No sé, pero me llaman
Y me dicen ""Sufrimos""

Ven conmigo, ven
Conmigo ven, conmigo

Y me dicen: ""Tu pueblo
Tu pueblo desdichado
Entre el monte y el río

Con hambre y con dolores
No quiere luchar solo
Te está esperando, amigo""

En mi patria hay un monte
En mi patria hay un rio

Ven conmigo, ven
Conmigo ven, conmigo

Ven conmigo, ven
Conmigo ven, conmigo

Ven conmigo, ven
Conmigo ven, conmigo

En mi patria hay un monte
En mi patria hay un rio

Ven conmigo

",1549345,complete,/Jorge-drexler-el-monte-y-el-rio-lyrics,"{'api_path': '/artists/344463', 'header_image_url': 'https://images.genius.com/d55c4797f307cd736c2f3fca5e7cd896.750x1000x1.jpg', 'id': 344463, 'image_url': 'https://images.genius.com/64877490f08e60dbb4e729e948f24413.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jorge Drexler', 'url': 'https://genius.com/artists/Jorge-drexler'}",,https://images.genius.com/64877490f08e60dbb4e729e948f24413.300x300x1.jpg,"{'hot': False, 'unreviewed_annotations': 0}",El Monte Y El Río,El Monte Y El Río,https://genius.com/Jorge-drexler-el-monte-y-el-rio-lyrics
